@ YASP %s V3.0
@ TYPE %s POSITION
@ NUMBER-BEAMS %d 1
@ MODE %s CORBIT
@ TURN-NO %d 1
@ BUNCH-ID %d -1
@ ACCELERATOR %s SPS
@ TRANSFER %s SPSRING
@ TWISS %s SPS-LHC-Q20-2021v1
@ MODEL-LINK %s 
@ SUPER-CONTEXT %s MD_SCRUB_26_L27600_Q20_2024_V1
@ CONTEXT %s MD_SCRUB_26_L27600_Q20_2024_V1
@ USER %s SPS.USER.LHCMD4
@ CYCNUM %d 52
@ CYCTIME %d 20
@ EXTRACTION %d 0
@ P %f     25.920
@ DPP %f      -0.320
@ DPP-FORCED %f       0.000
@ DATE-CODE %d 1710091471350
@ DATE %s 10/03/24
@ TIME %s 18-24-31
@ COMMENT %s " Type = Orbit "
@ RAWDATA %s YES
@ HW-SETTINGS %s false
@ MONITOR-H-NUM %d 113
@ MONITOR-V-NUM %d 114
@ CORRECTOR-H-NUM %d 108
@ CORRECTOR-V-NUM %d 108
# MONITOR  %s micron
* NAME  PLANE  BEAM  POS  RMS  SUM  HW-STATUS STATUS STATUS-TAG
 BPV.30908            V 1      347.1      2063.7      2624.0  0  0  OK
 BPV.31108            V 1     -312.6       506.5      2624.0  0  0  OK
 BPV.31308            V 1      377.5      1183.4      2624.0  0  0  OK
 BPV.31508            V 1      951.8      1900.1      2630.0  0  0  OK
 BPV.31708            V 1    -1228.2       845.6      2619.0  0  0  OK
 BPV.31908            V 1     -561.5         0.0      2650.0  0  0  OK
 BPV.32108            V 1     -980.9       958.9      2624.0  0  0  OK
 BPCN.32308           V 1     -289.1       820.4      2675.0  0  0  OK
 BPV.32508            V 1     -265.8       688.8      2627.0  0  0  OK
 BPCN.32708           V 1      683.8      1300.6      2636.0  0  0  OK
 BPV.32908            V 1     2093.1  515382967.8      2623.0  0  0  OK
 BPV.33108            V 1      946.4      1094.8      2623.0  0  0  OK
 BPV.33308            V 1     -111.0       850.7      2622.0  0  0  OK
 BPV.33508            V 1     -691.9      1005.2      2604.0  0  0  OK
 BPV.40108            V 1       36.6      1126.7      2619.0  0  0  OK
 BPV.40308            V 1     1936.2  515088492.8      2626.0  0  0  OK
 BPV.40508            V 1      268.6      1048.4      2617.0  0  0  OK
 BPV.40708            V 1      722.8      1017.2      2625.0  0  0  OK
 BPV.40908            V 1     -322.4      1426.7      2620.0  0  0  OK
 BPV.41108            V 1    -1288.5       924.3      2621.0  0  0  OK
 BPV.41308            V 1      322.8      1059.8      2623.0  0  0  OK
 BPV.41508            V 1     1051.1      1009.7      2630.0  0  0  OK
 BPCE.41705           V 1      806.0      1221.4      2603.0  0  0  OK
 BPCE.41801           V 1      712.0       663.9      2554.0  0  0  OK
 BPCE.41931           V 1      776.1      1028.1      2594.0  0  0  OK
 BPV.42108            V 1      120.6      1715.7      2641.0  0  0  OK
 BPV.42308            V 1     2116.1  516467057.1      2612.0  0  0  OK
 BPV.42508            V 1     1857.0  517657526.6      2600.0  0  0  OK
 BPV.42708            V 1      441.3       963.7      2614.0  0  0  OK
 BPV.42908            V 1    -1459.3       896.4      2599.0  0  0  OK
 BPV.43108            V 1      556.5       812.8      2622.0  0  0  OK
 BPV.43308            V 1     1813.9         0.0      2589.0  0  0  OK
 BPV.43508            V 1      174.9      1006.8      2617.0  0  0  OK
 BPV.50108            V 1      -27.9      1073.3      2578.0  0  0  OK
 BPV.50308            V 1     -229.7      1245.3      2575.0  0  0  OK
 BPV.50508            V 1      975.1      1190.6      2616.0  0  0  OK
